"match_id","balls_per_over","team1","team2","gender","season","date","event","venue","city","toss_winner","toss_decision","umpire1","umpire2","match_referee","winner","winner_wickets","winner_runs","method","outcome","tv_umpire","player_of_match","reserve_umpire"
804815,6,"Worcestershire","Gloucestershire","male","2015",2015-08-05,"Royal London One-Day Cup","County Ground, New Road, Worcester","Worcester","Gloucestershire","field","PK Baldwin","PJ Hartley",NA,"Gloucestershire",4,NA,"D/L",NA,NA,NA,NA
804817,6,"Yorkshire","Somerset","male","2015",2015-08-05,"Royal London One-Day Cup","North Marine Road Ground, Scarborough","Scarborough","Yorkshire","bat","NA Mallender","RJ Bailey",NA,"Somerset",6,NA,NA,NA,NA,NA,NA
804819,6,"Durham","Leicestershire","male","2015",2015-08-06,"Royal London One-Day Cup","Grace Road, Leicester","Leicester","Leicestershire","field","GD Lloyd","PK Baldwin",NA,"Durham",NA,146,NA,NA,NA,NA,NA
804821,6,"Nottinghamshire","Middlesex","male","2015",2015-08-06,"Royal London One-Day Cup","Lord's, London","London","Middlesex","field","MJD Bodenham","M Burns",NA,"Nottinghamshire",NA,49,NA,NA,NA,NA,NA
804823,6,"Lancashire","Kent","male","2015",2015-08-08,"Royal London One-Day Cup","St Lawrence Ground, Canterbury","Canterbury","Kent","field","RJ Evans","SJ O'Shaughnessy",NA,"Lancashire",NA,51,NA,NA,NA,NA,NA
804825,6,"Durham","Derbyshire","male","2015",2015-08-17,"Royal London One-Day Cup","Riverside Ground, Chester-le-Street","Chester-le-Street","Derbyshire","field","MA Gough","SC Gale",NA,"Durham",NA,55,NA,NA,NA,NA,NA
804827,6,"Lancashire","Hampshire","male","2015",2015-08-17,"Royal London One-Day Cup","The Rose Bowl, Southampton","Southampton","Lancashire","bat","MJD Bodenham","M Burns",NA,"Lancashire",NA,29,NA,NA,NA,NA,NA
804829,6,"Glamorgan","Middlesex","male","2015",2015-08-17,"Royal London One-Day Cup","Lord's, London","London","Glamorgan","bat","MJ Saggers","RJ Evans",NA,"Middlesex",8,NA,NA,NA,NA,NA,NA
804831,6,"Gloucestershire","Northamptonshire","male","2015",2015-08-17,"Royal London One-Day Cup","County Ground, Northampton","Northampton","Gloucestershire","bat","NA Mallender","PK Baldwin",NA,"Northamptonshire",4,NA,NA,NA,NA,NA,NA
804833,6,"Nottinghamshire","Kent","male","2015",2015-08-17,"Royal London One-Day Cup","Trent Bridge, Nottingham","Nottingham","Kent","field","PJ Hartley","SJ O'Shaughnessy",NA,"Kent",5,NA,NA,NA,NA,NA,NA
804835,6,"Surrey","Somerset","male","2015",2015-08-17,"Royal London One-Day Cup","County Ground, Taunton","Taunton","Somerset","field","AG Wharf","NL Bainton",NA,"Somerset",3,NA,NA,NA,NA,NA,NA
804837,6,"Sussex","Warwickshire","male","2015",2015-08-17,"Royal London One-Day Cup","Rugby School Ground","Rugby","Warwickshire","field","GD Lloyd","JH Evans",NA,"Warwickshire",4,NA,NA,NA,NA,NA,NA
804839,6,"Leicestershire","Worcestershire","male","2015",2015-08-17,"Royal London One-Day Cup","County Ground, New Road, Worcester","Worcester","Leicestershire","bat","RK Illingworth","RJ Bailey",NA,"Worcestershire",8,NA,NA,NA,NA,NA,NA
804841,6,"Derbyshire","Worcestershire","male","2015",2015-08-18,"Royal London One-Day Cup","County Ground, Derby","Derby","Derbyshire","bat","NA Mallender","RT Robinson",NA,"Derbyshire",NA,49,"D/L",NA,NA,NA,NA
804843,6,"Surrey","Gloucestershire","male","2015",2015-08-18,"Royal London One-Day Cup","County Ground, Bristol","Bristol","Gloucestershire","field","AG Wharf","RJ Bailey",NA,"Surrey",NA,12,NA,NA,NA,NA,NA
804845,6,"Leicestershire","Somerset","male","2015",2015-08-18,"Royal London One-Day Cup","Grace Road, Leicester","Leicester","Somerset","field","RK Illingworth","RJ Evans",NA,"Somerset",9,NA,NA,NA,NA,NA,NA
804849,6,"Lancashire","Glamorgan","male","2015",2015-08-19,"Royal London One-Day Cup","Old Trafford, Manchester","Manchester","Glamorgan","field","SC Gale","SJ O'Shaughnessy",NA,NA,NA,NA,NA,"no result",NA,NA,NA
804851,6,"Nottinghamshire","Hampshire","male","2015",2015-08-19,"Royal London One-Day Cup","Trent Bridge, Nottingham","Nottingham","Hampshire","field","PK Baldwin","RK Illingworth",NA,NA,NA,NA,NA,"no result",NA,NA,NA
804853,6,"Sussex","Essex","male","2015",2015-08-19,"Royal London One-Day Cup","County Ground, Hove","Brighton","Essex","field","M Burns","NGB Cook",NA,NA,NA,NA,NA,"no result",NA,NA,NA
804857,6,"Nottinghamshire","Durham","male","2015",2015-08-25,"Royal London One-Day Cup","Trent Bridge, Nottingham","Nottingham","Durham","field","JW Lloyds","NA Mallender",NA,"Nottinghamshire",NA,49,"D/L",NA,"PK Baldwin","SR Patel",NA
804859,6,"Hampshire","Gloucestershire","male","2015",2015-08-26,"Royal London One-Day Cup","County Ground, Bristol","Bristol","Gloucestershire","field","JH Evans","RJ Bailey",NA,"Gloucestershire",4,NA,NA,NA,NA,NA,NA
804861,6,"Yorkshire","Essex","male","2015",2015-08-27,"Royal London One-Day Cup","County Ground, Chelmsford","Chelmsford","Essex","field","SJ O'Shaughnessy","RT Robinson",NA,"Yorkshire",NA,20,NA,NA,"AG Wharf","LE Plunkett",NA
804863,6,"Surrey","Kent","male","2015",2015-08-27,"Royal London One-Day Cup","Kennington Oval, London","London","Surrey","bat","MJ Saggers","MA Gough",NA,"Surrey",NA,17,"D/L",NA,NA,NA,NA
804865,6,"Yorkshire","Gloucestershire","male","2015",2015-09-06,"Royal London One-Day Cup","Headingley, Leeds","Leeds","Gloucestershire","field","JW Lloyds","NA Mallender",NA,"Gloucestershire",8,NA,NA,NA,"DJ Millns","M Klinger",NA
804867,6,"Surrey","Nottinghamshire","male","2015",2015-09-07,"Royal London One-Day Cup","Kennington Oval, London","London","Surrey","bat","IJ Gould","RK Illingworth",NA,"Surrey",NA,4,NA,NA,"NGB Cook","KC Sangakkara",NA
804869,6,"Gloucestershire","Surrey","male","2015",2015-09-19,"Royal London One-Day Cup","Lord's, London","London","Surrey","field","NGB Cook","RJ Bailey",NA,"Gloucestershire",NA,6,NA,NA,"PJ Hartley","JMR Taylor",NA
947357,6,"Worcestershire","Derbyshire","male","2016",2016-06-05,"Royal London One-Day Cup","County Ground, New Road, Worcester","Worcester","Worcestershire","bat","SA Garratt","SJ O'Shaughnessy",NA,"Derbyshire",7,NA,NA,NA,NA,NA,NA
947359,6,"Durham","Leicestershire","male","2016",2016-06-05,"Royal London One-Day Cup","Grace Road, Leicester","Leicester","Leicestershire","field","AG Wharf","NL Bainton",NA,"Durham",NA,11,NA,NA,NA,NA,NA
947361,6,"Hampshire","Essex","male","2016",2016-06-05,"Royal London One-Day Cup","The Rose Bowl, Southampton","Southampton","Essex","field","NGC Cowley","RJ Bailey",NA,"Essex",3,NA,NA,NA,NA,NA,NA
947363,6,"Gloucestershire","Somerset","male","2016",2016-06-05,"Royal London One-Day Cup","County Ground, Taunton","Taunton","Somerset","field","JW Lloyds","PJ Hartley",NA,"Somerset",1,NA,NA,NA,"MJ Saggers","TD Groenewald",NA
947365,6,"Surrey","Kent","male","2016",2016-06-05,"Royal London One-Day Cup","Kent County Cricket Ground, Beckenham","Beckenham","Surrey","bat","GD Lloyd","NA Mallender",NA,"Kent",1,NA,NA,NA,NA,"AJ Blake",NA
947367,6,"Lancashire","Warwickshire","male","2016",2016-06-05,"Royal London One-Day Cup","Old Trafford, Manchester","Manchester","Lancashire","bat","DJ Millns","ID Blackwell",NA,"Lancashire",NA,42,NA,NA,NA,NA,NA
947369,6,"Sussex","Essex","male","2016",2016-06-06,"Royal London One-Day Cup","County Ground, Hove","Brighton","Essex","field","NA Mallender","RJ Bailey",NA,"Essex",5,NA,NA,NA,"NGB Cook","JD Ryder",NA
947371,6,"Glamorgan","Gloucestershire","male","2016",2016-06-06,"Royal London One-Day Cup","Sophia Gardens, Cardiff","Cardiff","Gloucestershire","field","M Burns","PJ Hartley",NA,"Glamorgan",NA,52,NA,NA,NA,NA,NA
947373,6,"Nottinghamshire","Northamptonshire","male","2016",2016-06-06,"Royal London One-Day Cup","Trent Bridge, Nottingham","Nottingham","Nottinghamshire","bat","MA Gough","SC Gale",NA,"Nottinghamshire",NA,20,NA,NA,NA,NA,NA
947375,6,"Durham","Derbyshire","male","2016",2016-06-07,"Royal London One-Day Cup","County Ground, Derby","Derby","Derbyshire","field","DJ Millns","SC Gale",NA,"Derbyshire",7,NA,NA,NA,NA,NA,NA
947377,6,"Middlesex","Hampshire","male","2016",2016-06-07,"Royal London One-Day Cup","Radlett Cricket Club, Radlett","Radlett","Hampshire","field","AG Wharf","BJ Debenham",NA,"Hampshire",5,NA,"D/L",NA,NA,NA,NA
947379,6,"Leicestershire","Warwickshire","male","2016",2016-06-07,"Royal London One-Day Cup","Edgbaston, Birmingham","Birmingham","Warwickshire","field","JW Lloyds","SA Garratt",NA,"Warwickshire",9,NA,NA,NA,NA,NA,NA
947381,6,"Yorkshire","Worcestershire","male","2016",2016-06-07,"Royal London One-Day Cup","Headingley, Leeds","Leeds","Yorkshire","bat","MJ Saggers","RT Robinson",NA,"Worcestershire",7,NA,NA,NA,"MA Gough","J Leach",NA
947383,6,"Northamptonshire","Lancashire","male","2016",2016-06-08,"Royal London One-Day Cup","County Ground, Northampton","Northampton","Lancashire","field","BV Taylor","DJ Millns",NA,"Northamptonshire",NA,76,NA,NA,NA,NA,NA
947385,6,"Gloucestershire","Middlesex","male","2016",2016-06-08,"Royal London One-Day Cup","County Ground, Bristol","Bristol","Middlesex","field","NGB Cook","PK Baldwin",NA,"Middlesex",7,NA,"D/L",NA,NA,NA,NA
947387,6,"Surrey","Somerset","male","2016",2016-06-08,"Royal London One-Day Cup","Kennington Oval, London","London","Surrey","bat","M Burns","NGC Cowley",NA,"Somerset",8,NA,"D/L",NA,NA,NA,NA
947389,6,"Glamorgan","Sussex","male","2016",2016-06-08,"Royal London One-Day Cup","Sophia Gardens, Cardiff","Cardiff","Glamorgan","bat","JW Lloyds","RJ Evans",NA,"Glamorgan",NA,84,NA,NA,NA,NA,NA
947391,6,"Nottinghamshire","Warwickshire","male","2016",2016-06-08,"Royal London One-Day Cup","Trent Bridge, Nottingham","Nottingham","Warwickshire","field","MJ Saggers","SA Garratt",NA,"Nottinghamshire",NA,36,NA,NA,NA,NA,NA
947393,6,"Kent","Glamorgan","male","2016",2016-06-12,"Royal London One-Day Cup","St Lawrence Ground, Canterbury","Canterbury","Glamorgan","field","M Burns","SJ O'Shaughnessy",NA,"Glamorgan",3,NA,"D/L",NA,NA,NA,NA
947395,6,"Northamptonshire","Leicestershire","male","2016",2016-06-12,"Royal London One-Day Cup","County Ground, Northampton","Northampton","Leicestershire","field","BJ Debenham","RT Robinson",NA,NA,NA,NA,NA,"no result",NA,NA,NA
947397,6,"Sussex","Middlesex","male","2016",2016-06-12,"Royal London One-Day Cup","County Ground, Hove","Brighton","Middlesex","field","NL Bainton","NGC Cowley",NA,"Sussex",NA,31,NA,NA,NA,"CJ Jordan",NA
947399,6,"Lancashire","Nottinghamshire","male","2016",2016-06-12,"Royal London One-Day Cup","Stanley Park, Blackpool","Blackpool","Nottinghamshire","field","NGB Cook","PJ Hartley",NA,NA,NA,NA,NA,"no result",NA,NA,NA
947401,6,"Somerset","Essex","male","2016",2016-06-12,"Royal London One-Day Cup","County Ground, Chelmsford","Chelmsford","Essex","field","JH Evans","PK Baldwin",NA,NA,NA,NA,"D/L","tie",NA,NA,NA
947403,6,"Durham","Worcestershire","male","2016",2016-06-12,"Royal London One-Day Cup","Riverside Ground, Chester-le-Street","Chester-le-Street","Worcestershire","field","GD Lloyd","MJ Saggers",NA,"Worcestershire",7,NA,NA,NA,NA,NA,NA
947405,6,"Derbyshire","Yorkshire","male","2016",2016-06-12,"Royal London One-Day Cup","Queen's Park, Chesterfield","Chesterfield","Yorkshire","field","ID Blackwell","NA Mallender",NA,NA,NA,NA,NA,"no result",NA,NA,NA
947407,6,"Gloucestershire","Hampshire","male","2016",2016-06-14,"Royal London One-Day Cup","County Ground, Bristol","Bristol","Hampshire","field","RJ Bailey","RT Robinson",NA,"Gloucestershire",NA,10,NA,NA,"NA Mallender","M Klinger",NA
947409,6,"Middlesex","Glamorgan","male","2016",2016-06-14,"Royal London One-Day Cup","Sophia Gardens, Cardiff","Cardiff","Glamorgan","field","AG Wharf","BV Taylor",NA,"Middlesex",NA,28,NA,NA,NA,NA,NA
947411,6,"Northamptonshire","Yorkshire","male","2016",2016-06-14,"Royal London One-Day Cup","North Marine Road Ground, Scarborough","Scarborough","Yorkshire","field","MJ Saggers","PR Pollard",NA,"Yorkshire",2,NA,NA,NA,NA,NA,NA
947413,6,"Kent","Somerset","male","2016",2016-06-14,"Royal London One-Day Cup","St Lawrence Ground, Canterbury","Canterbury","Somerset","field","JH Evans","SA Garratt",NA,"Kent",NA,95,NA,NA,NA,NA,NA
947415,6,"Sussex","Surrey","male","2016",2016-06-14,"Royal London One-Day Cup","Woodbridge Road, Guildford","Guildford","Surrey","field","DJ Millns","M Burns",NA,"Surrey",6,NA,"D/L",NA,NA,NA,NA
947419,6,"Kent","Essex","male","2016",2016-06-15,"Royal London One-Day Cup","County Ground, Chelmsford","Chelmsford","Essex","field","JW Lloyds","SC Gale",NA,"Essex",5,NA,NA,NA,NA,NA,NA
947423,6,"Nottinghamshire","Durham","male","2016",2016-06-15,"Royal London One-Day Cup","Riverside Ground, Chester-le-Street","Chester-le-Street","Nottinghamshire","bat","MJ Saggers","PR Pollard",NA,"Durham",2,NA,"D/L",NA,NA,NA,NA
947425,6,"Hampshire","Surrey","male","2016",2016-06-15,"Royal London One-Day Cup","The Rose Bowl, Southampton","Southampton","Surrey","field","JH Evans","RJ Bailey",NA,"Hampshire",NA,6,NA,NA,NA,NA,NA
947427,6,"Yorkshire","Lancashire","male","2016",2016-06-15,"Royal London One-Day Cup","Old Trafford, Manchester","Manchester","Yorkshire","bat","MA Gough","NGC Cowley",NA,"Yorkshire",NA,242,"D/L",NA,NA,NA,NA
947429,6,"Nottinghamshire","Derbyshire","male","2016",2016-07-24,"Royal London One-Day Cup","Welbeck Colliery Cricket Club Ground, Market Warsop","Market Warsop","Derbyshire","field","AG Wharf","SC Gale",NA,"Nottinghamshire",NA,65,NA,NA,NA,NA,NA
947431,6,"Northamptonshire","Durham","male","2016",2016-07-24,"Royal London One-Day Cup","County Ground, Northampton","Northampton","Durham","field","BV Taylor","NGC Cowley",NA,"Northamptonshire",NA,170,NA,NA,NA,NA,NA
947433,6,"Somerset","Glamorgan","male","2016",2016-07-24,"Royal London One-Day Cup","County Ground, Taunton","Taunton","Glamorgan","field","DJ Millns","NL Bainton",NA,"Somerset",NA,33,"D/L",NA,NA,NA,NA
947435,6,"Kent","Middlesex","male","2016",2016-07-24,"Royal London One-Day Cup","Lord's, London","London","Kent","bat","JW Lloyds","PK Baldwin",NA,"Middlesex",6,NA,NA,NA,NA,NA,NA
947437,6,"Surrey","Essex","male","2016",2016-07-24,"Royal London One-Day Cup","County Ground, Chelmsford","Chelmsford","Surrey","bat","JH Evans","RJ Bailey",NA,"Surrey",NA,66,NA,NA,NA,NA,NA
947439,6,"Gloucestershire","Sussex","male","2016",2016-07-24,"Royal London One-Day Cup","College Ground, Cheltenham","Cheltenham","Sussex","field","GD Lloyd","M Burns",NA,"Gloucestershire",NA,51,NA,NA,NA,NA,NA
947441,6,"Worcestershire","Warwickshire","male","2016",2016-07-24,"Royal London One-Day Cup","Edgbaston, Birmingham","Birmingham","Worcestershire","bat","RJ Evans","SJ O'Shaughnessy",NA,"Warwickshire",8,NA,NA,NA,NA,NA,NA
947443,6,"Yorkshire","Leicestershire","male","2016",2016-07-24,"Royal London One-Day Cup","Grace Road, Leicester","Leicester","Yorkshire","bat","PJ Hartley","SA Garratt",NA,"Yorkshire",NA,191,NA,NA,NA,NA,NA
947445,6,"Glamorgan","Essex","male","2016",2016-07-26,"Royal London One-Day Cup","County Ground, Chelmsford","Chelmsford","Glamorgan","bat","PJ Hartley","SC Gale",NA,"Essex",4,NA,NA,NA,NA,NA,NA
947447,6,"Hampshire","Kent","male","2016",2016-07-26,"Royal London One-Day Cup","The Rose Bowl, Southampton","Southampton","Kent","field","JH Evans","NL Bainton",NA,"Kent",5,NA,NA,NA,NA,NA,NA
947449,6,"Leicestershire","Lancashire","male","2016",2016-07-26,"Royal London One-Day Cup","Grace Road, Leicester","Leicester","Lancashire","field","DJ Millns","PK Baldwin",NA,"Leicestershire",NA,131,NA,NA,NA,NA,NA
947451,6,"Middlesex","Somerset","male","2016",2016-07-26,"Royal London One-Day Cup","County Ground, Taunton","Taunton","Somerset","field","MJ Saggers","NGB Cook",NA,"Somerset",4,NA,NA,NA,NA,NA,NA
947453,6,"Northamptonshire","Warwickshire","male","2016",2016-07-26,"Royal London One-Day Cup","Edgbaston, Birmingham","Birmingham","Warwickshire","field","AG Wharf","RJ Bailey",NA,"Warwickshire",8,NA,NA,NA,NA,NA,NA
947455,6,"Surrey","Gloucestershire","male","2016",2016-07-27,"Royal London One-Day Cup","Kennington Oval, London","London","Surrey","bat","MJ Saggers","NL Bainton",NA,"Surrey",NA,165,NA,NA,NA,NA,NA
947457,6,"Hampshire","Sussex","male","2016",2016-07-27,"Royal London One-Day Cup","County Ground, Hove","Brighton","Sussex","field","JH Evans","SC Gale",NA,"Hampshire",NA,9,NA,NA,NA,NA,NA
947459,6,"Lancashire","Derbyshire","male","2016",2016-07-27,"Royal London One-Day Cup","County Ground, Derby","Derby","Lancashire","bat","AG Wharf","DJ Millns",NA,"Lancashire",NA,27,NA,NA,"RJ Bailey","LS Livingstone",NA
947461,6,"Northamptonshire","Worcestershire","male","2016",2016-07-27,"Royal London One-Day Cup","County Ground, New Road, Worcester","Worcester","Worcestershire","field","NGB Cook","RK Illingworth",NA,"Northamptonshire",NA,23,NA,NA,NA,NA,NA
947463,6,"Nottinghamshire","Yorkshire","male","2016",2016-07-27,"Royal London One-Day Cup","North Marine Road Ground, Scarborough","Scarborough","Yorkshire","field","GD Lloyd","PK Baldwin",NA,"Yorkshire",2,NA,NA,NA,NA,NA,NA
947465,6,"Warwickshire","Durham","male","2016",2016-07-27,"Royal London One-Day Cup","Roseworth Terrace, Gosforth","Gosforth","Durham","field","RJ Evans","RT Robinson",NA,"Durham",4,NA,NA,NA,NA,NA,NA
947467,6,"Somerset","Sussex","male","2016",2016-07-30,"Royal London One-Day Cup","County Ground, Taunton","Taunton","Somerset","bat","NGB Cook","RK Illingworth",NA,"Somerset",NA,10,NA,NA,"M Burns",NA,NA
947469,6,"Derbyshire","Northamptonshire","male","2016",2016-07-31,"Royal London One-Day Cup","County Ground, Northampton","Northampton","Derbyshire","bat","JH Evans","SJ O'Shaughnessy",NA,"Northamptonshire",7,NA,NA,NA,NA,NA,NA
947471,6,"Middlesex","Essex","male","2016",2016-07-31,"Royal London One-Day Cup","Lord's, London","London","Essex","field","NA Mallender","RJ Evans",NA,"Middlesex",NA,4,NA,NA,NA,NA,NA
947473,6,"Gloucestershire","Kent","male","2016",2016-07-31,"Royal London One-Day Cup","St Lawrence Ground, Canterbury","Canterbury","Kent","field","RJ Bailey","SA Garratt",NA,"Kent",7,NA,NA,NA,NA,NA,NA
947475,6,"Hampshire","Glamorgan","male","2016",2016-07-31,"Royal London One-Day Cup","St Helen's, Swansea","Swansea","Hampshire","bat","M Burns","NGB Cook",NA,"Hampshire",NA,186,NA,NA,NA,NA,NA
947477,6,"Lancashire","Worcestershire","male","2016",2016-07-31,"Royal London One-Day Cup","County Ground, New Road, Worcester","Worcester","Lancashire","bat","NL Bainton","NGC Cowley",NA,"Worcestershire",4,NA,NA,NA,NA,NA,NA
947479,6,"Leicestershire","Nottinghamshire","male","2016",2016-07-31,"Royal London One-Day Cup","Grace Road, Leicester","Leicester","Leicestershire","bat","BV Taylor","MJ Saggers",NA,"Leicestershire",NA,8,NA,NA,NA,NA,NA
947481,6,"Durham","Yorkshire","male","2016",2016-07-31,"Royal London One-Day Cup","Riverside Ground, Chester-le-Street","Chester-le-Street","Durham","bat","DJ Millns","JW Lloyds",NA,"Durham",NA,15,NA,NA,"RT Robinson","SG Borthwick",NA
947483,6,"Lancashire","Durham","male","2016",2016-08-01,"Royal London One-Day Cup","Old Trafford, Manchester","Manchester","Lancashire","bat","AG Wharf","SC Gale",NA,NA,NA,NA,NA,"no result",NA,NA,NA
947485,6,"Surrey","Glamorgan","male","2016",2016-08-01,"Royal London One-Day Cup","Kennington Oval, London","London","Glamorgan","field","GD Lloyd","NA Mallender",NA,NA,NA,NA,NA,"no result",NA,NA,NA
947487,6,"Derbyshire","Leicestershire","male","2016",2016-08-01,"Royal London One-Day Cup","County Ground, Derby","Derby","Derbyshire","bat","JW Lloyds","MJ Saggers",NA,NA,NA,NA,NA,"no result",NA,NA,NA
947489,6,"Warwickshire","Yorkshire","male","2016",2016-08-01,"Royal London One-Day Cup","Headingley, Leeds","Leeds","Warwickshire","bat","NL Bainton","PJ Hartley",NA,"Warwickshire",NA,114,"D/L",NA,"NGC Cowley","IJL Trott",NA
947491,6,"Nottinghamshire","Worcestershire","male","2016",2016-08-01,"Royal London One-Day Cup","Trent Bridge, Nottingham","Nottingham","Worcestershire","field","JH Evans","SJ O'Shaughnessy",NA,"Worcestershire",NA,35,"D/L",NA,NA,NA,NA
947495,6,"Sussex","Kent","male","2016",2016-08-02,"Royal London One-Day Cup","County Ground, Hove","Brighton","Kent","field","NA Mallender","RT Robinson",NA,"Kent",7,NA,NA,NA,NA,NA,NA
947497,6,"Somerset","Hampshire","male","2016",2016-08-02,"Royal London One-Day Cup","The Rose Bowl, Southampton","Southampton","Somerset","bat","GD Lloyd","PK Baldwin",NA,"Somerset",NA,5,NA,NA,NA,NA,NA
947499,6,"Middlesex","Surrey","male","2016",2016-08-02,"Royal London One-Day Cup","Lord's, London","London","Surrey","field","NGB Cook","RJ Bailey",NA,"Surrey",5,NA,"D/L",NA,"DJ Millns","BT Foakes",NA
947501,6,"Worcestershire","Somerset","male","2016",2016-08-17,"Royal London One-Day Cup","County Ground, Taunton","Taunton","Worcestershire","bat","JW Lloyds","RJ Bailey",NA,"Somerset",9,NA,NA,NA,"RJ Evans","DPMD Jayawardene",NA
947503,6,"Warwickshire","Essex","male","2016",2016-08-17,"Royal London One-Day Cup","Edgbaston, Birmingham","Birmingham","Warwickshire","bat","DJ Millns","RT Robinson",NA,"Warwickshire",NA,70,NA,NA,NA,NA,NA
947505,6,"Northamptonshire","Surrey","male","2016",2016-08-18,"Royal London One-Day Cup","County Ground, Northampton","Northampton","Northamptonshire","bat","NGB Cook","SJ O'Shaughnessy",NA,"Surrey",1,NA,NA,NA,NA,NA,NA
947507,6,"Yorkshire","Kent","male","2016",2016-08-18,"Royal London One-Day Cup","St Lawrence Ground, Canterbury","Canterbury","Kent","field","AG Wharf","NA Mallender",NA,"Yorkshire",NA,11,NA,NA,"PK Baldwin",NA,NA
947509,6,"Surrey","Yorkshire","male","2016",2016-08-28,"Royal London One-Day Cup","Headingley, Leeds","Leeds","Yorkshire","field","JW Lloyds","PJ Hartley",NA,"Surrey",NA,19,NA,NA,"NGB Cook","SM Davies",NA
947511,6,"Warwickshire","Somerset","male","2016",2016-08-29,"Royal London One-Day Cup","Edgbaston, Birmingham","Birmingham","Warwickshire","bat","DJ Millns","RJ Bailey",NA,"Warwickshire",NA,8,NA,NA,"AG Wharf","JS Patel",NA
947513,6,"Surrey","Warwickshire","male","2016",2016-09-17,"Royal London One-Day Cup","Lord's, London","London","Surrey","bat","DJ Millns","RT Robinson",NA,"Warwickshire",8,NA,NA,NA,"RJ Bailey","IJL Trott",NA
1068430,6,"Northamptonshire","Warwickshire","male","2017",2017-04-27,"Royal London One-Day Cup","County Ground, Northampton","Northampton","Warwickshire","field","DJ Millns","RT Robinson",NA,"Warwickshire",10,NA,"D/L",NA,"NL Bainton","SR Hain",NA
1068431,6,"Middlesex","Sussex","male","2017",2017-04-27,"Royal London One-Day Cup","Lord's, London","London","Sussex","field","NGC Cowley","SA Garratt",NA,NA,NA,NA,NA,"no result",NA,NA,NA
1068432,6,"Nottinghamshire","Worcestershire","male","2017",2017-04-27,"Royal London One-Day Cup","County Ground, New Road, Worcester","Worcester","Worcestershire","field","BV Taylor","RJ Bailey",NA,"Worcestershire",5,NA,"D/L",NA,NA,NA,NA
1068433,6,"Glamorgan","Gloucestershire","male","2017",2017-04-27,"Royal London One-Day Cup","County Ground, Bristol","Bristol","Gloucestershire","field","M Burns","RJ Evans",NA,"Glamorgan",NA,18,"D/L",NA,NA,NA,NA
1068434,6,"Kent","Hampshire","male","2017",2017-04-27,"Royal London One-Day Cup","St Lawrence Ground, Canterbury","Canterbury","Hampshire","field","MJ Saggers","PR Pollard",NA,"Hampshire",6,NA,NA,NA,NA,NA,NA
1068435,6,"Durham","Derbyshire","male","2017",2017-04-27,"Royal London One-Day Cup","Riverside Ground, Chester-le-Street","Chester-le-Street","Derbyshire","field","MA Gough","NA Mallender",NA,NA,NA,NA,NA,"no result",NA,NA,NA
1068436,6,"Lancashire","Leicestershire","male","2017",2017-04-28,"Royal London One-Day Cup","Old Trafford, Manchester","Manchester","Lancashire","bat","PK Baldwin","PJ Hartley",NA,"Leicestershire",3,NA,"D/L",NA,NA,NA,NA
1068437,6,"Surrey","Somerset","male","2017",2017-04-28,"Royal London One-Day Cup","County Ground, Taunton","Taunton","Somerset","field","AG Wharf","JH Evans",NA,"Somerset",4,NA,NA,NA,"JW Lloyds","RE van der Merwe",NA
1068438,6,"Nottinghamshire","Yorkshire","male","2017",2017-04-29,"Royal London One-Day Cup","Trent Bridge, Nottingham","Nottingham","Yorkshire","field","BV Taylor","RT Robinson",NA,"Yorkshire",7,NA,NA,NA,NA,NA,NA
1068439,6,"Northamptonshire","Derbyshire","male","2017",2017-04-30,"Royal London One-Day Cup","County Ground, Derby","Derby","Derbyshire","field","PJ Hartley","RJ Warren",NA,"Derbyshire",6,NA,NA,NA,NA,NA,NA
1068440,6,"Essex","Hampshire","male","2017",2017-04-30,"Royal London One-Day Cup","County Ground, Chelmsford","Chelmsford","Hampshire","field","BJ Debenham","RJ Bailey",NA,"Essex",NA,25,NA,NA,NA,NA,NA
1068441,6,"Glamorgan","Surrey","male","2017",2017-04-30,"Royal London One-Day Cup","Sophia Gardens, Cardiff","Cardiff","Surrey","field","ID Blackwell","JW Lloyds",NA,"Surrey",8,NA,"D/L",NA,NA,NA,NA
1068442,6,"Worcestershire","Leicestershire","male","2017",2017-04-30,"Royal London One-Day Cup","Grace Road, Leicester","Leicester","Leicestershire","field","NA Mallender","NGC Cowley",NA,"Worcestershire",NA,42,NA,NA,NA,NA,NA
1068443,6,"Middlesex","Gloucestershire","male","2017",2017-04-30,"Royal London One-Day Cup","Lord's, London","London","Middlesex","bat","NGB Cook","Tom Lungley",NA,"Gloucestershire",5,NA,NA,NA,NA,NA,NA
1068444,6,"Somerset","Sussex","male","2017",2017-04-30,"Royal London One-Day Cup","County Ground, Hove","Brighton","Sussex","field","MJ Saggers","NL Bainton",NA,"Somerset",NA,9,"D/L",NA,NA,NA,NA
1068445,6,"Durham","Warwickshire","male","2017",2017-05-01,"Royal London One-Day Cup","Edgbaston, Birmingham","Birmingham","Warwickshire","field","IJ Gould","RJ Evans",NA,"Durham",NA,72,NA,NA,NA,NA,NA
1068446,6,"Yorkshire","Lancashire","male","2017",2017-05-01,"Royal London One-Day Cup","Headingley, Leeds","Leeds","Lancashire","field","GD Lloyd","SJ O'Shaughnessy",NA,"Yorkshire",NA,79,NA,NA,"MA Gough","GS Ballance",NA
